,Order_ID,Order_Date,Ship_Date,Customer_Id,Customer_Name,Customer_Segment,Product_Id,Product_Name,Category,Region,State,City,Quantity,Unit_Price,Discount(%),Sales_Amount,Cost_Price,Profit,Payment_Mode,Delivery_Staus,Supplier_Name,Supplier_Email,Stock_Left,Auto_Reorder,Reorder_Quantity
504,ORD1504,2025-04-21,2025-04-22,CUST960,Jason Fowler,Home Office,PROD6349,Office Chair,Furniture,South,Massachusetts,Lake Daleland,1,1379,5,1310.05,838.74,471.31,Net Banking,Returned,"Williams, Smith and Morton",vazquezjoanne@example.org,28,No,0
505,ORD1505,2025-09-25,2025-09-27,CUST473,Mr. Michael Fletcher,Home Office,PROD8950,Sofa,Furniture,South,Colorado,Lake Sharonhaven,4,4865,5,18487.0,15682.72,2804.28,Credit,Pending,"Johnson, Hall and Henry",kaylee80@example.org,2,Yes,3
506,ORD1506,2024-12-05,2024-12-09,CUST720,Joshua Tate,Corporate,PROD6950,Juice Pack,Grocery,East,Tennessee,West Michaelfurt,1,1305,20,1044.0,664.46,379.54,Credit,Returned,"Anderson, Gonzalez and Barnes",isanchez@example.org,16,No,0
507,ORD1507,2024-07-11,2024-07-16,CUST175,Anthony Todd,Home Office,PROD5183,Office Chair,Furniture,South,Montana,New Lindaberg,6,3968,10,21427.2,14713.75,6713.45,Credit,Cancelled,Pitts-Gilbert,rgonzalez@example.org,10,No,0
508,ORD1508,2025-01-19,2025-01-24,CUST878,Robert Ayala,Home Office,PROD1703,Headphone,Electronics,South,Alaska,East Jason,7,1109,10,6986.7,5646.11,1340.59,Cash,Returned,Sims-Page,norman71@example.com,20,No,0
509,ORD1509,2024-04-28,2024-04-30,CUST518,Isaac Scott,Consumer,PROD7338,Office Chair,Furniture,West,Kentucky,Jillianton,9,1120,0,10080.0,7248.38,2831.62,UPI,Cancelled,Vance Inc,gcarr@example.net,0,Yes,17
510,ORD1510,2025-12-05,2025-12-11,CUST832,Tammy Velazquez,Consumer,PROD5990,Pen,Office Supplies,West,Maryland,West Tony,4,4541,0,18164.0,11887.57,6276.43,Net Banking,Delivered,Dixon-Zavala,larsonmichael@example.net,13,No,0
511,ORD1511,2024-10-28,2024-10-29,CUST892,Jennifer Miller MD,Home Office,PROD6936,Sofa,Furniture,West,Maryland,Alexanderberg,5,1915,5,9096.25,7376.0,1720.25,UPI,Returned,Hernandez Group,carloschoi@example.net,0,Yes,4
512,ORD1512,2024-07-27,2024-07-30,CUST117,Jasmine Torres,Home Office,PROD4500,Study Table,Furniture,North,Michigan,Russellshire,9,4495,20,32364.0,20525.79,11838.21,UPI,Returned,Williams-Morse,preeves@example.com,10,No,0
513,ORD1513,2025-09-12,2025-09-17,CUST732,Tammy Davis,Consumer,PROD7548,Sugar,Grocery,South,Montana,South Andrea,4,4326,5,16438.8,11227.78,5211.02,UPI,Returned,Sanchez-Curry,jessica93@example.com,14,No,0
514,ORD1514,2025-12-21,2025-12-28,CUST978,Monica Cooper,Corporate,PROD5563,File Folder,Office Supplies,South,Maryland,Port Jessicaburgh,5,3971,10,17869.5,13399.08,4470.42,UPI,Returned,"Holder, Stephenson and Holt",ujones@example.org,30,No,0
515,ORD1515,2024-06-28,2024-07-02,CUST202,Jason Harris,Home Office,PROD5248,Calculator,Office Supplies,North,North Carolina,Port Jessica,2,2575,20,4120.0,3484.24,635.76,Cash,Cancelled,"Barnett, Johnson and Herrera",taylornicholas@example.com,11,No,0
516,ORD1516,2025-04-02,2025-04-04,CUST894,Bryan Dunn,Home Office,PROD1776,Notebook,Office Supplies,North,New Mexico,South Kevin,9,2973,10,24081.3,18872.63,5208.67,Net Banking,Cancelled,"Cain, Blanchard and Anderson",rojasmaureen@example.org,9,Yes,1
517,ORD1517,2025-10-24,2025-10-25,CUST867,Sherry Carrillo,Home Office,PROD2755,Pen,Office Supplies,South,Alaska,Fisherhaven,1,4877,5,4633.15,2876.9,1756.25,Credit,Cancelled,"Martinez, Sawyer and Gould",kelleyalan@example.com,4,Yes,21
518,ORD1518,2025-10-24,2025-10-25,CUST966,Sarah Alvarez,Home Office,PROD1720,File Folder,Office Supplies,South,Montana,Lake Michael,10,3302,10,29718.0,17913.69,11804.31,Net Banking,Delivered,Stephens-Delgado,jjackson@example.org,19,No,0
519,ORD1519,2025-09-18,2025-09-20,CUST113,Thomas Lewis,Consumer,PROD6405,Keyboard,Electronics,North,New York,East Ambershire,9,4198,15,32114.7,27598.53,4516.17,Credit,Pending,Lucas-Montgomery,brendareeves@example.net,11,No,0
520,ORD1520,2025-09-18,2025-09-23,CUST940,Jacob Thomas,Corporate,PROD9767,Stapler,Office Supplies,South,Oklahoma,East Christineland,1,1636,5,1554.2,1295.71,258.49,Credit,Cancelled,Navarro and Sons,lburns@example.com,28,No,0
521,ORD1521,2025-05-13,2025-05-17,CUST721,Steven Rhodes,Home Office,PROD3755,Laptop,Electronics,East,California,Ramosport,8,2736,20,17510.4,11607.81,5902.59,Cash,Returned,Espinoza Ltd,jason77@example.com,28,No,0
522,ORD1522,2025-07-06,2025-07-12,CUST495,Andrew Lopez,Consumer,PROD2227,Pen,Office Supplies,East,South Dakota,East Justin,9,2832,20,20390.4,12674.34,7716.06,UPI,Pending,Davis and Sons,john59@example.com,19,No,0
523,ORD1523,2025-04-25,2025-04-28,CUST549,Tiffany Keller,Corporate,PROD5005,File Folder,Office Supplies,North,South Dakota,Port Karenburgh,9,627,10,5078.7,4480.42,598.28,Cash,Pending,Rivera LLC,thompsondanny@example.com,3,Yes,26
524,ORD1524,2024-07-09,2024-07-10,CUST400,Martha Terry,Corporate,PROD4267,Pen,Office Supplies,East,South Dakota,Josebury,6,4049,5,23079.3,17620.89,5458.41,Credit,Returned,Hughes-Pope,williamwebb@example.com,16,No,0
525,ORD1525,2025-05-29,2025-06-04,CUST792,Stacey Fowler,Corporate,PROD8284,Snacks,Grocery,West,Utah,East Paulmouth,2,508,10,914.4,610.91,303.49,Credit,Returned,Martinez and Sons,wcoleman@example.net,5,Yes,29
526,ORD1526,2024-08-09,2024-08-12,CUST555,Brittany Weber,Home Office,PROD7821,Calculator,Office Supplies,East,Maine,Hillfort,1,4845,20,3876.0,3392.87,483.13,Cash,Delivered,"Hart, Sosa and Davis",jbennett@example.com,23,No,0
527,ORD1527,2025-08-06,2025-08-07,CUST785,Alexandra Hughes,Home Office,PROD1700,Pen,Office Supplies,North,Iowa,Rodriguezville,5,3721,5,17674.75,11584.19,6090.56,Cash,Delivered,Green-Young,gonzalezdavid@example.net,19,No,0
528,ORD1528,2025-10-16,2025-10-17,CUST817,Yesenia Daniels,Corporate,PROD7922,Dinning Table,Furniture,East,South Carolina,South Erikbury,1,2981,20,2384.8,2102.35,282.45,Credit,Cancelled,"Schmitt, Hunter and Thomas",jeffreygonzalez@example.net,8,Yes,30
529,ORD1529,2024-09-12,2024-09-16,CUST684,Lindsey Ritter,Corporate,PROD8518,Keyboard,Electronics,West,Colorado,North Evan,1,2587,20,2069.6,1556.01,513.59,Cash,Pending,"Murray, Ramirez and Decker",trujilloriley@example.net,0,Yes,12
530,ORD1530,2025-12-01,2025-12-03,CUST807,Christine Hernandez,Corporate,PROD3853,Juice Pack,Grocery,West,Alaska,East Larrymouth,6,3161,20,15172.8,11127.98,4044.82,Credit,Pending,Powell PLC,greg04@example.org,8,Yes,22
531,ORD1531,2026-01-20,2026-01-22,CUST769,Stephanie Stewart,Consumer,PROD4288,Notebook,Office Supplies,North,Connecticut,Lake Kellyton,9,3176,20,22867.2,15591.86,7275.34,Net Banking,Cancelled,"Whitney, Bishop and Rasmussen",john73@example.net,5,Yes,17
532,ORD1532,2025-12-15,2025-12-21,CUST225,Joshua Blake,Corporate,PROD8288,Stapler,Office Supplies,South,Indiana,East Douglasbury,3,2702,20,6484.8,5672.79,812.01,Credit,Delivered,Taylor-Ellis,russell49@example.net,24,No,0
533,ORD1533,2024-06-09,2024-06-14,CUST434,Renee Burke,Home Office,PROD2537,Keyboard,Electronics,South,Vermont,Obrienton,3,4509,10,12174.3,7635.98,4538.32,Cash,Pending,"Elliott, Mitchell and Conrad",mariah97@example.net,4,Yes,0
534,ORD1534,2026-02-08,2026-02-11,CUST928,Sarah Marquez,Home Office,PROD3063,Sofa,Furniture,West,Louisiana,North Lisa,5,1547,20,6188.0,4022.79,2165.21,Cash,Pending,Trujillo-Potts,rossveronica@example.com,27,No,0
535,ORD1535,2024-11-20,2024-11-25,CUST205,Selena Sosa,Home Office,PROD6419,Laptop,Electronics,North,Nevada,North Stephanie,10,2355,0,23550.0,20470.3,3079.7,Credit,Pending,Livingston-Griffin,amandaperry@example.org,1,Yes,4
536,ORD1536,2025-01-25,2025-01-28,CUST590,Erin Villarreal,Corporate,PROD3303,Cooking Oil,Grocery,West,Indiana,West Richard,8,4966,0,39728.0,35737.36,3990.64,Net Banking,Cancelled,Stephenson Group,frank32@example.org,30,No,0
537,ORD1537,2024-09-29,2024-10-01,CUST525,Andrea Fisher,Corporate,PROD9648,File Folder,Office Supplies,South,Michigan,Jonesshire,5,3006,20,12024.0,9157.4,2866.6,Net Banking,Delivered,Brown-Arias,morrisanthony@example.com,4,Yes,24
538,ORD1538,2025-05-12,2025-05-19,CUST242,James Moore,Consumer,PROD5639,Stapler,Office Supplies,West,Nebraska,Caldwellland,3,3676,15,9373.8,7534.13,1839.67,Cash,Delivered,Sims Ltd,elizabeth30@example.org,3,Yes,7
539,ORD1539,2025-08-20,2025-08-27,CUST723,Terrance Chavez,Consumer,PROD5420,Monitor,Electronics,East,Illinois,Heidimouth,3,3421,10,9236.7,5909.53,3327.17,Cash,Pending,"Johnson, Mathews and Fitzgerald",sandersronald@example.com,4,Yes,14
540,ORD1540,2024-04-17,2024-04-24,CUST126,Anthony King,Consumer,PROD6331,Snacks,Grocery,East,Mississippi,South Mariabury,3,4815,5,13722.75,8463.82,5258.93,Cash,Pending,"Miller, Carr and Garcia",anthony14@example.org,29,No,0
541,ORD1541,2025-12-03,2025-12-04,CUST258,Corey Taylor,Corporate,PROD4789,Juice Pack,Grocery,East,Nevada,Port John,6,922,5,5255.4,3594.07,1661.33,Credit,Cancelled,"Freeman, Blanchard and Ramirez",gdavis@example.net,18,No,0
542,ORD1542,2025-08-22,2025-08-28,CUST416,Joseph Henry,Corporate,PROD6279,Rice Bag,Grocery,North,West Virginia,Conleyton,10,3194,15,27149.0,21391.63,5757.37,Credit,Cancelled,"Lopez, Stone and Pierce",rickywashington@example.com,4,Yes,13
543,ORD1543,2024-07-16,2024-07-23,CUST433,Mrs. Andrea Rivera,Corporate,PROD1367,Bookshelf,Furniture,South,Montana,South Melissaview,2,1374,5,2610.6,2097.91,512.69,Net Banking,Pending,"Griffin, Hurst and Smith",jeremiah64@example.net,4,Yes,29
544,ORD1544,2025-09-16,2025-09-23,CUST456,Anthony Smith,Corporate,PROD4182,Office Chair,Furniture,North,New Hampshire,Clarkmouth,10,943,5,8958.5,6418.71,2539.79,UPI,Pending,"Gray, Williams and Cortez",foxroy@example.net,26,No,0
545,ORD1545,2025-08-13,2025-08-15,CUST670,Sherry Arellano,Corporate,PROD5892,Sugar,Grocery,South,Alaska,Elainebury,3,1420,5,4047.0,3565.18,481.82,UPI,Pending,Cohen Inc,russelllee@example.org,10,No,0
546,ORD1546,2024-10-09,2024-10-15,CUST144,Micheal Henry,Home Office,PROD3901,Bookshelf,Furniture,East,New Mexico,Millerstad,7,1829,10,11522.7,9338.35,2184.35,Credit,Cancelled,"Carter, Garcia and Baxter",shelleylee@example.org,13,No,0
547,ORD1547,2024-03-21,2024-03-23,CUST162,Frank Moore,Home Office,PROD7880,Sugar,Grocery,East,Vermont,Williamsberg,4,3064,20,9804.8,7389.86,2414.94,UPI,Returned,"Miller, Kennedy and Chavez",rebeccabaker@example.com,10,No,0
548,ORD1548,2025-11-03,2025-11-10,CUST753,Sarah Pacheco,Home Office,PROD8882,Sofa,Furniture,East,Ohio,Lisaton,10,2184,10,19656.0,13611.15,6044.85,Net Banking,Cancelled,Potts and Sons,jamesrose@example.org,25,No,0
549,ORD1549,2025-10-23,2025-10-24,CUST410,David Taylor,Consumer,PROD5292,Calculator,Office Supplies,South,Montana,Nicholsonbury,8,4785,10,34452.0,20732.19,13719.81,Credit,Pending,"Rice, Stevens and Ross",evanskimberly@example.net,20,No,0
550,ORD1550,2026-01-08,2026-01-12,CUST720,Dennis Grant,Consumer,PROD1956,Calculator,Office Supplies,East,Iowa,Kellyhaven,2,2945,15,5006.5,3285.61,1720.89,Credit,Cancelled,Mendoza-Durham,wilsondawn@example.net,23,No,0
551,ORD1551,2025-03-01,2025-03-02,CUST393,Lori Williams,Corporate,PROD5072,Rice Bag,Grocery,West,Oregon,Annbury,4,2789,5,10598.2,6416.09,4182.11,Cash,Pending,"Smith, Marsh and Maxwell",misty51@example.com,30,No,0
552,ORD1552,2024-09-25,2024-10-02,CUST514,Brian Brennan,Home Office,PROD4923,Pen,Office Supplies,West,New Hampshire,Deborahfort,10,3479,0,34790.0,30617.17,4172.83,UPI,Returned,"Young, Mckay and Lawrence",mryan@example.com,18,No,0
553,ORD1553,2024-07-07,2024-07-10,CUST635,Evan Mccarty,Home Office,PROD5412,Mouse,Electronics,East,Delaware,Lake William,1,417,0,417.0,368.15,48.85,Credit,Delivered,"Lowery, Davis and Stephens",hstout@example.org,1,Yes,11
554,ORD1554,2025-11-25,2025-11-29,CUST374,Don Alvarez,Consumer,PROD3179,Snacks,Grocery,East,Massachusetts,West Christopherchester,1,1119,15,951.15,704.06,247.09,Cash,Cancelled,Adams-Church,fharris@example.org,11,No,0
555,ORD1555,2025-11-04,2025-11-09,CUST526,Kelli Bailey,Consumer,PROD4431,Dinning Table,Furniture,North,Arizona,Mooreland,6,2635,20,12648.0,9759.85,2888.15,Credit,Pending,Frey-Johnson,ravenoliver@example.com,11,No,0
556,ORD1556,2025-11-09,2025-11-15,CUST315,Matthew Ellis,Corporate,PROD9692,File Folder,Office Supplies,South,Virginia,East Shannonstad,2,4793,0,9586.0,6401.09,3184.91,Cash,Returned,Alvarez-White,lmartin@example.com,23,No,0
557,ORD1557,2024-12-27,2025-01-01,CUST215,Pamela Miller,Corporate,PROD1820,Headphone,Electronics,East,Minnesota,Michaelfurt,10,4266,0,42660.0,26230.77,16429.23,Net Banking,Cancelled,"Hall, Cervantes and Sandoval",michellesmith@example.org,0,Yes,18
558,ORD1558,2024-04-29,2024-05-02,CUST834,Robert Stewart,Home Office,PROD4658,Headphone,Electronics,West,Colorado,Crawfordchester,1,876,20,700.8,506.18,194.62,Net Banking,Pending,Thompson Inc,duffytyler@example.org,18,No,0
559,ORD1559,2025-10-10,2025-10-17,CUST389,Patrick Martin,Consumer,PROD9004,Sugar,Grocery,East,Idaho,Russellland,2,1018,5,1934.2,1249.9,684.3,Net Banking,Delivered,Sparks LLC,pking@example.org,3,Yes,1
560,ORD1560,2024-12-25,2024-12-27,CUST786,Ashley Caldwell,Consumer,PROD4588,Dinning Table,Furniture,East,Tennessee,West Jessica,1,1032,10,928.8,755.06,173.74,Credit,Returned,Woodward-Moyer,brownkendra@example.com,15,No,0
561,ORD1561,2025-04-17,2025-04-24,CUST628,Mary Jones,Home Office,PROD2777,File Folder,Office Supplies,South,Oregon,Geraldfurt,4,3794,15,12899.6,10269.25,2630.35,Cash,Pending,Andrews Ltd,kimberly94@example.net,19,No,0
562,ORD1562,2024-12-20,2024-12-21,CUST336,Lisa Boyd,Home Office,PROD6273,Mouse,Electronics,South,North Dakota,New Joshuashire,8,345,10,2484.0,2097.39,386.61,Credit,Pending,Johnson PLC,lopezvincent@example.com,13,No,0
563,ORD1563,2024-11-21,2024-11-24,CUST519,Matthew Zimmerman,Consumer,PROD3567,Stapler,Office Supplies,North,Rhode Island,Keithshire,8,2962,0,23696.0,20405.59,3290.41,UPI,Cancelled,"Barton, Moore and Wallace",justinhowe@example.com,1,Yes,29
564,ORD1564,2025-12-08,2025-12-11,CUST349,Gary Davis,Corporate,PROD7254,Juice Pack,Grocery,West,Vermont,North Ericport,7,752,10,4737.6,4160.96,576.64,Net Banking,Cancelled,"Johnson, Bowers and Myers",mary84@example.com,27,No,0
565,ORD1565,2024-09-30,2024-10-04,CUST803,Karen Nelson,Consumer,PROD2758,Juice Pack,Grocery,South,Arizona,Mccarthyborough,2,622,0,1244.0,947.61,296.39,UPI,Cancelled,"Bean, Herrera and Martin",robersondylan@example.com,8,Yes,5
566,ORD1566,2025-01-25,2025-01-29,CUST971,Kelly Oliver,Consumer,PROD1567,Pen,Office Supplies,West,Nebraska,Garciaborough,5,3054,10,13743.0,9730.13,4012.87,UPI,Returned,"Medina, Hansen and Tapia",michaelahobbs@example.net,12,No,0
567,ORD1567,2025-03-30,2025-04-01,CUST546,Jaclyn Little,Home Office,PROD3712,Juice Pack,Grocery,West,Arkansas,Taylorberg,7,302,15,1796.9,1232.52,564.38,UPI,Delivered,"Palmer, Lewis and Rodriguez",richardmichael@example.net,6,Yes,14
568,ORD1568,2024-08-14,2024-08-15,CUST343,Erin Price,Home Office,PROD5011,File Folder,Office Supplies,West,Montana,Melissaport,2,1435,0,2870.0,1730.69,1139.31,UPI,Returned,Myers Group,umeyers@example.net,12,No,0
569,ORD1569,2025-12-24,2025-12-31,CUST491,Elizabeth Schneider,Corporate,PROD9357,Laptop,Electronics,North,Nevada,Davisstad,6,3765,20,18072.0,13764.98,4307.02,Cash,Returned,Fisher Ltd,mary98@example.com,13,No,0
570,ORD1570,2025-08-12,2025-08-13,CUST936,Julie Crawford,Consumer,PROD3126,Pen,Office Supplies,East,Texas,Rodneymouth,4,2086,20,6675.2,4699.5,1975.7,Credit,Cancelled,Williams Ltd,tuckertheodore@example.org,9,Yes,25
571,ORD1571,2024-07-20,2024-07-25,CUST892,Kristen Wright,Corporate,PROD5105,Study Table,Furniture,South,New York,East Sara,10,2042,20,16336.0,13433.64,2902.36,Credit,Delivered,Wright-Bell,michellebarker@example.net,22,No,0
572,ORD1572,2025-05-30,2025-05-31,CUST826,Lisa Smith,Corporate,PROD1310,Stapler,Office Supplies,North,Indiana,Loriville,8,3748,5,28484.8,25043.45,3441.35,Net Banking,Cancelled,Williams-Shaw,christopherpalmer@example.org,3,Yes,21
573,ORD1573,2026-01-09,2026-01-11,CUST533,Kevin Howard,Corporate,PROD3365,Dinning Table,Furniture,West,Texas,Edwardsview,7,2379,5,15820.35,12883.98,2936.37,Credit,Returned,Montoya Ltd,arivera@example.net,4,Yes,16
574,ORD1574,2024-08-27,2024-09-01,CUST612,Cindy Holmes,Home Office,PROD9855,Juice Pack,Grocery,West,Louisiana,Michellemouth,8,2790,0,22320.0,17172.96,5147.04,Credit,Returned,Johnson and Sons,hjohnson@example.com,24,No,0
575,ORD1575,2025-09-24,2025-09-27,CUST272,Paul Barton,Home Office,PROD4206,Keyboard,Electronics,North,Florida,Laurenshire,1,128,10,115.2,93.91,21.29,UPI,Delivered,Guzman Inc,nday@example.net,3,Yes,14
576,ORD1576,2025-02-21,2025-02-26,CUST301,Angela Harris,Consumer,PROD1668,Calculator,Office Supplies,West,Utah,North Mikechester,8,4530,10,32616.0,27294.61,5321.39,UPI,Cancelled,Brooks-Drake,nicholssteven@example.org,21,No,0
577,ORD1577,2024-09-16,2024-09-22,CUST952,James Fleming,Consumer,PROD7353,Monitor,Electronics,West,Washington,West John,9,116,20,835.2,637.79,197.41,Net Banking,Pending,"Crawford, Brooks and Frey",justinking@example.com,30,No,0
578,ORD1578,2025-12-01,2025-12-05,CUST669,Francis Hernandez,Home Office,PROD8912,Mouse,Electronics,North,Illinois,Mayland,6,3413,15,17406.3,11137.83,6268.47,Net Banking,Cancelled,Marshall-Sheppard,valerie01@example.org,20,No,0
579,ORD1579,2025-07-30,2025-07-31,CUST436,Joel Morgan,Consumer,PROD2858,Sugar,Grocery,North,Massachusetts,North Nancy,7,2289,20,12818.4,8880.48,3937.92,Cash,Delivered,Prince Inc,porterjanice@example.org,12,No,0
580,ORD1580,2024-09-12,2024-09-16,CUST436,Jonathan Greene,Consumer,PROD8504,Keyboard,Electronics,East,Minnesota,Port James,5,3169,0,15845.0,12645.68,3199.32,Credit,Cancelled,Garcia-Guzman,oconnorashlee@example.com,30,No,0
581,ORD1581,2024-12-20,2024-12-24,CUST658,Samuel Bird,Consumer,PROD5809,Stapler,Office Supplies,North,Rhode Island,Williamland,6,1061,5,6047.7,5382.07,665.63,Net Banking,Delivered,"Davis, Ware and Brown",thomasnelson@example.org,7,Yes,7
582,ORD1582,2026-01-20,2026-01-26,CUST630,Daniel Myers,Consumer,PROD2454,Dinning Table,Furniture,East,Louisiana,Johnsonside,6,367,20,1761.6,1583.03,178.57,UPI,Returned,"Brooks, Gutierrez and Romero",stevenking@example.org,21,No,0
583,ORD1583,2025-06-07,2025-06-08,CUST147,Donald Atkins,Corporate,PROD1271,Sofa,Furniture,West,Montana,Lake Catherine,2,3025,0,6050.0,5185.81,864.19,Credit,Pending,"Patton, Mcdonald and Morris",gregorywells@example.net,4,Yes,19
584,ORD1584,2025-12-03,2025-12-10,CUST946,Tamara Macdonald,Corporate,PROD2577,File Folder,Office Supplies,North,Delaware,South Douglaston,4,293,0,1172.0,734.9,437.1,Net Banking,Returned,Perez Group,andrea61@example.org,4,Yes,27
585,ORD1585,2024-06-29,2024-06-30,CUST644,Donald Greene,Consumer,PROD7839,Sofa,Furniture,East,South Carolina,Lake Wendyfort,1,2659,15,2260.15,1898.87,361.28,Cash,Cancelled,"Smith, Vaughn and Brown",allenlori@example.org,12,No,0
586,ORD1586,2025-05-04,2025-05-07,CUST924,Tina Parks,Consumer,PROD3924,Dinning Table,Furniture,East,New Jersey,Wesleyshire,7,3215,20,18004.0,15236.03,2767.97,UPI,Delivered,"Thomas, Hamilton and Hicks",jeffrey74@example.net,4,Yes,12
587,ORD1587,2024-08-27,2024-09-03,CUST921,Kaylee Wilkinson,Corporate,PROD4505,Notebook,Office Supplies,East,South Dakota,South Vanessatown,5,219,5,1040.25,934.3,105.95,Credit,Cancelled,"Moses, Jones and Ball",shelly48@example.com,12,No,0
588,ORD1588,2025-08-15,2025-08-20,CUST953,Evan Page,Corporate,PROD9372,Mouse,Electronics,South,Oregon,South Amandachester,3,3585,0,10755.0,6825.81,3929.19,UPI,Cancelled,"Morgan, Landry and Fuller",melissa99@example.net,30,No,0
589,ORD1589,2025-03-19,2025-03-26,CUST765,Cindy Simon,Corporate,PROD4615,Juice Pack,Grocery,West,Missouri,South Jessicaton,6,3408,0,20448.0,17732.21,2715.79,Credit,Delivered,"Johnson, Sims and Newton",masonwanda@example.net,6,Yes,6
590,ORD1590,2024-10-14,2024-10-20,CUST142,John Copeland,Consumer,PROD3188,Headphone,Electronics,West,Georgia,Jamesbury,9,281,0,2529.0,2032.16,496.84,Cash,Pending,"Whitney, Zimmerman and Ballard",williamsmelissa@example.com,7,Yes,14
591,ORD1591,2024-10-30,2024-11-04,CUST576,Courtney Everett,Corporate,PROD7624,Cooking Oil,Grocery,East,Wyoming,Nicholasbury,1,1987,10,1788.3,1471.89,316.41,UPI,Delivered,Munoz and Sons,stevensantos@example.com,6,Yes,21
592,ORD1592,2025-08-03,2025-08-05,CUST954,Shawn Johnson,Consumer,PROD3770,Dinning Table,Furniture,East,North Carolina,New Daniel,10,4161,20,33288.0,29041.55,4246.45,Net Banking,Pending,Rodriguez-Zamora,randyjones@example.org,20,No,0
593,ORD1593,2025-04-10,2025-04-16,CUST371,Robert Cowan,Consumer,PROD9104,Laptop,Electronics,West,Nevada,Mcintoshmouth,1,245,15,208.25,138.11,70.14,Net Banking,Returned,Wood-Lopez,gravesedward@example.org,19,No,0
594,ORD1594,2024-09-12,2024-09-16,CUST763,Michael Anderson,Corporate,PROD6159,Mouse,Electronics,East,Washington,Callahanville,1,224,15,190.4,142.41,47.99,UPI,Delivered,Holmes-Holland,awatson@example.org,9,Yes,0
595,ORD1595,2025-11-11,2025-11-16,CUST350,Debra Thompson,Consumer,PROD8162,Study Table,Furniture,North,Iowa,Johnhaven,5,2417,5,11480.75,7377.33,4103.42,Cash,Delivered,"Shaw, Kemp and Banks",campbellandrea@example.com,13,No,0
596,ORD1596,2025-06-12,2025-06-17,CUST334,Veronica Simpson,Corporate,PROD8567,Notebook,Office Supplies,South,California,South Taylor,5,853,10,3838.5,3011.4,827.1,Cash,Delivered,Simmons-Kaufman,martineznicholas@example.com,2,Yes,11
597,ORD1597,2026-02-18,2026-02-22,CUST730,Joseph White MD,Corporate,PROD6616,Mouse,Electronics,East,New York,Whiteshire,6,2613,0,15678.0,9619.76,6058.24,Credit,Pending,Li and Sons,velasquezangela@example.net,28,No,0
598,ORD1598,2025-09-20,2025-09-25,CUST320,Richard Mcneil,Consumer,PROD3233,Laptop,Electronics,East,Pennsylvania,Payneberg,3,516,20,1238.4,1098.18,140.22,UPI,Delivered,Smith-Chung,adavis@example.com,22,No,0
599,ORD1599,2025-08-22,2025-08-28,CUST175,Erica Guzman,Consumer,PROD8278,Laptop,Electronics,North,North Carolina,Kristenland,1,4644,20,3715.2,3019.82,695.38,Cash,Delivered,Garcia-Gilmore,hansonannette@example.net,1,Yes,24
600,ORD1600,2024-09-17,2024-09-24,CUST562,Dominique Hobbs,Home Office,PROD7250,Sofa,Furniture,North,Arkansas,Lanehaven,6,274,15,1397.4,850.0,547.4,Credit,Delivered,Nelson-Vaughan,satkinson@example.com,27,No,0
601,ORD1601,2025-12-07,2025-12-14,CUST342,Michelle Fuentes,Home Office,PROD5976,Juice Pack,Grocery,North,Florida,New Markville,10,3186,15,27081.0,17334.78,9746.22,Net Banking,Returned,Le Group,jhill@example.net,6,Yes,8
602,ORD1602,2024-05-07,2024-05-10,CUST715,Tara Nelson,Home Office,PROD3212,Sofa,Furniture,East,North Dakota,Lake Aprilfort,2,2795,10,5031.0,4191.04,839.96,Cash,Delivered,Weaver-Flynn,osimon@example.net,0,Yes,1
603,ORD1603,2024-03-28,2024-04-04,CUST927,Geoffrey Christian,Home Office,PROD9199,Office Chair,Furniture,West,Kentucky,Lake Christopherfort,4,2236,5,8496.8,7149.88,1346.92,UPI,Returned,Thompson LLC,collinsalexander@example.net,11,No,0
604,ORD1604,2024-09-22,2024-09-28,CUST196,Mary Thornton,Corporate,PROD9077,Snacks,Grocery,West,Rhode Island,Port Amy,6,102,5,581.4,405.54,175.86,Credit,Delivered,Deleon Group,camposmark@example.com,30,No,0
605,ORD1605,2024-12-08,2024-12-10,CUST950,Michael Pennington,Corporate,PROD5965,Calculator,Office Supplies,West,Ohio,North Valerie,5,273,10,1228.5,891.37,337.13,UPI,Pending,Frazier-Hughes,lawrencegarcia@example.com,8,Yes,11
606,ORD1606,2025-11-04,2025-11-09,CUST616,Brian Hines,Home Office,PROD2376,Study Table,Furniture,East,Wyoming,Port Thomasland,7,2425,5,16126.25,9804.5,6321.75,Net Banking,Delivered,Sutton and Sons,kimberlyfernandez@example.net,13,No,0
607,ORD1607,2025-05-12,2025-05-16,CUST370,Natalie Delgado,Consumer,PROD2003,Office Chair,Furniture,North,Massachusetts,Wolffort,1,3581,15,3043.85,2627.35,416.5,Credit,Pending,Cline-Church,ntaylor@example.net,24,No,0
608,ORD1608,2026-01-27,2026-02-02,CUST145,Sophia Dixon,Corporate,PROD9343,Mouse,Electronics,East,Arizona,North Meghanview,10,1158,5,11001.0,9808.49,1192.51,Cash,Cancelled,"Coleman, Perry and Cook",lauren78@example.com,25,No,0
609,ORD1609,2024-07-19,2024-07-25,CUST199,Barbara Woods,Home Office,PROD4854,Office Chair,Furniture,South,Arkansas,North Deborahmouth,7,1626,10,10243.8,6193.27,4050.53,Credit,Pending,"Davis, Willis and Fuller",wallgeorge@example.net,9,Yes,1
